Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"RJ Shea-Van Fossen, LT Stickney, J Rovenpor",Corporate governance at Pinterest: time for more changes?,2024,The CASE Journal,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/TCJ-07-2023-0173/full/html,,330,12/12/24 10:04,,10.1108/TCJ-07-2023-0173,,,,,,,0,0,0,3,1,"… can be used to impede governance and suggests ways to evaluate activist shareholders. … and several other tech industry firms with founder-CEOs. In addition, Exhibit 7 provides a …",,https://scholar.google.com/scholar?q=related:-4vTKFM4vPUJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,A Forsyth,Treading water or dead in the water? The future of unions revisited through power analysis,2024,"Work, Employment and Flexibility",elgaronline.com,https://www.elgaronline.com/edcollchap/book/9781035309368/book-part-9781035309368-18.xml,,331,12/12/24 10:04,,,,,,,,,0,0,0,1,1,"… Starbucks is trenchantly anti-union, its founding CEO Howard … with strong resistance from some activists who believed that access … The three examples of union organising and activism …",,https://scholar.google.com/scholar?q=related:GwZxWqcZDIkJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,A Philippidis,StockWatch: Illumina Shares Climb Back after Tailspin from Q3 Results: Planned divestment of Grail a minor factor as investors buy at a bargain price; Icahn vows to …,2024,GEN Edge,liebertpub.com,https://www.liebertpub.com/doi/full/10.1089/genedge.6.01.002,,332,12/12/24 10:04,,10.1089/genedge.6.01.002,,,,,,,0,0,0,1,1,"… company's market value according to activist investor Carl C. Icahn… The lawsuit came four months after deSouza resigned as CEO … of the legacy directors, CEO Jacob Thaysen, the new …",,https://scholar.google.com/scholar?q=related:5OpD9t_-PSMJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,D Reynolds,Youth Engagement-An Appeal from a Thoughtful Influential Activist,2024,,curate.nd.edu,https://curate.nd.edu/articles/journal_contribution/Youth_Engagement-An_Appeal_from_a_Thoughtful_Influential_Activist/25943800/1/files/46748398.pdf,,333,12/12/24 10:04,PDF,,,,,,,,0,0,0,1,1,… I would like to tell you a little bit about my climate activism work as well as why I believe that the climate change crisis is the most significant challenge that the youth generations will ever …,https://curate.nd.edu/articles/journal_contribution/Youth_Engagement-An_Appeal_from_a_Thoughtful_Influential_Activist/25943800/1/files/46748398.pdf,https://scholar.google.com/scholar?q=related:oHg5qQexko4J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"I Minefee, L Yue",Taking A Stand While Abroad? Towards A Theory of MNCs' Sociopolitical Activism in Host Countries,2024,,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4960811,https://scholar.google.com/scholar?cites=7918698954849957531&as_sdt=2005&sciodt=2007&hl=en,334,12/12/24 10:04,,,,,,,,,1,1,1,2,1,"… In this paper, we introduce the concept of corporate sociopolitical activism (SPA) to the IB literature and develop theory on why MNCs consistently or inconsistently engage in SPA in …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4960811,https://scholar.google.com/scholar?q=related:m7YWj77e5G0J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"Y Dewan, T Simons, G Wernicke",The Ideological Imperative: Corporate Social Responsibility and News Media Coverage of Firms,2024,Organization Science,pubsonline.informs.org,https://pubsonline.informs.org/doi/abs/10.1287/orsc.2022.17237,https://scholar.google.com/scholar?cites=17659063176820152058&as_sdt=2005&sciodt=2007&hl=en,335,12/12/24 10:04,,10.1287/orsc.2022.17237,,,,,,,1,1,0,3,1,"… The activists were typically members of or were inspired by progressive movements, such as the civil rights … We use focal CEOs’ CF scores as a measure of CEO conservatism. …",,https://scholar.google.com/scholar?q=related:-taLyGWYEfUJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,A Kamalnath,Corporation as Knowledge Commons in the Era of Hashtag Capitalism,2024,Available at SSRN 4738093,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4738093,,336,12/12/24 10:04,,,,,,,,,0,0,0,1,1,"… Activist customers also play a role by posting detailed reviews … the company’s CEO is active on social media, to the CEO’s … They also note that in many cases, consumer activism has …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4738093,https://scholar.google.com/scholar?q=related:_rp3rGL3qqMJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"SL Vandermeade, MM Fonow",How Queer Activism Is Changing the Labor Movement,2024,New Labor Forum,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/10957960241245439,,337,12/12/24 10:04,,10.1177/10957960241245439,,,,,,,0,0,0,2,1,"… We argue that by building these intersectional alliances and coalitions, queer labor activists are empowered to marshal their connections and experiences in other social justice …",,https://scholar.google.com/scholar?q=related:POebLWapJuEJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"H Overton, N Eng",Contributing to Societal Change through Social Responsibility and Advocacy,2024,Public Relations for Public Health and Social …,books.google.com,https://books.google.com/books?hl=en&lr=&id=kw0OEQAAQBAJ&oi=fnd&pg=RA1-PT89&dq=ceo+activist+or+ceo+activism&ots=pyEA3ZgzuO&sig=WRm3Emw0fJanse3B5OgBU8dped4,,338,12/12/24 10:04,,,,,,,,,0,0,0,2,1,"… We offer case examples of how organizations have engaged in prosocial behaviors to varying degrees, including examples highlighting CEO actions. We conclude with …",,https://scholar.google.com/scholar?q=related:U0g33QqISzIJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"J Zhang, L Tong, K Qiao",Mimicry Dynamics: A Study of Multinational Enterprises' Philanthropy in China,2024,Journal of Business Ethics,Springer,https://link.springer.com/article/10.1007/s10551-023-05601-y,https://scholar.google.com/scholar?cites=5019866620337396081&as_sdt=2005&sciodt=2007&hl=en,339,12/12/24 10:04,,10.1007/s10551-023-05601-y,,,,,,,1,1,0,3,1,"… In social activism, social activists engage in “collective action to remedy perceived social … The online activists explicitly criticized MNEs and compared MNEs with their host-country …",,https://scholar.google.com/scholar?q=related:cRkNRRgmqkUJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"PG Klein, RM Holmes Jr, N Foss, ...",Government and Cronyism: A Reply to Chalmers's Comment,2024,Academy of …,journals.aom.org,https://journals.aom.org/doi/abs/10.5465/amp.2022.0166,,340,12/12/24 10:04,,10.5465/amp.2022.0166,,,,,,,0,0,0,4,1,"… Our article also noted that more activist government creates more opportunities for cronyism… , including large corporations and the social activists that often challenge them. Such nuance …",,https://scholar.google.com/scholar?q=related:H5COayjCy_AJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
23,"DA Rohlinger, DS Meyer",Protest during a pandemic: how covid-19 affected social movements in the United States,2024,American Behavioral Scientist,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/00027642221132179,https://scholar.google.com/scholar?cites=14585738510914449839&as_sdt=2005&sciodt=2007&hl=en,341,12/12/24 10:04,,10.1177/00027642221132179,,,,,,,23,23,12,2,1,"… for activists on the right … activists face. We then look at the development of a range of protest campaigns that have emerged in response, assessing changes in opportunities for activists …",https://journals.sagepub.com/doi/full/10.1177/00027642221132179,https://scholar.google.com/scholar?q=related:r3HKqeXzasoJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"P Lee, G Kleinman, A Anandarajan","The effect of tournament incentives on environmental, social, and governance (ESG) performance",2024,International Journal of Disclosure …,Springer,https://link.springer.com/article/10.1057/s41310-024-00236-5,,342,12/12/24 10:04,,10.1057/s41310-024-00236-5,,,,,,,0,0,0,3,1,"… has been gradually gaining traction with shareholder activists in recent years. There has … as pay-gap tournament incentives, CEO tenure and CEO age reflect varied motivations and are …",,https://scholar.google.com/scholar?q=related:fVUh83F4qJMJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,O Burchiellaro,"The homocapitalist politics of queer tourism: global LGBTQ+ activism, queer travel, and other queer mobilities in Buenos Aires, Argentina",2024,International Feminist Journal of Politics,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/14616742.2024.2301963,https://scholar.google.com/scholar?cites=12828524964339716385&as_sdt=2005&sciodt=2007&hl=en,343,12/12/24 10:04,,10.1080/14616742.2024.2301963,,,,,,,1,1,1,1,1,"… America, bringing together LGBTQ+ activists and entrepreneurs as well as representatives … For example, Meg Ten Eyck, an award-winning US lesbian queer travel blogger and CEO of …",https://www.tandfonline.com/doi/pdf/10.1080/14616742.2024.2301963,https://scholar.google.com/scholar?q=related:IRGzk3wTCLIJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,D Jurek,The Chairman of the Board–Leader or Lame Duck? An Empirical Analysis of the Importance of the Chairman in US Firms,2024,Australian Academy of Accounting and Finance …,journalshosting.com,https://journalshosting.com/aabljournals/index.php/aaafr/article/view/188,,344,12/12/24 10:04,,,,,,,,,0,0,0,1,1,… Shareholder activists and regulatory bodies foster the idea that separate CEO and chairman … latest non-interim CEO term before the chairman change event as CEO tenure observation.I …,https://journalshosting.com/aabljournals/index.php/aaafr/article/download/188/189,https://scholar.google.com/scholar?q=related:AnnlfOEWNXUJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,A Ali,Impact of corporate governance on corporate environmental performance: Does Green Finance matter?,2024,The Asian Bulletin of Green Management and Circular …,abgmce.com,http://abgmce.com/index.php/Journal/article/view/116,https://scholar.google.com/scholar?cites=881503224327764186&as_sdt=2005&sciodt=2007&hl=en,345,12/12/24 10:04,,,,,,,,,1,1,1,1,1,"… CEO duality refers to the situation where an individual serves as both the CEO and the … The hypothesis suggests that institutional activism positively impacts CEP, as activist investors …",https://abgmce.com/index.php/Journal/article/download/116/80,https://scholar.google.com/scholar?q=related:2vhqGoO6OwwJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,D McDaniel,"Tatum's Social Media Activism as Multiliteracies: Connecting, Advocating, and Resisting Social Injustices.",2024,Journal of Language &Literacy Education,jolle.coe.uga.edu,http://jolle.coe.uga.edu/wp-content/uploads/2024/04/McDaniel_JoLLE2024_6.pdf,https://scholar.google.com/scholar?cites=2535975401954403867&as_sdt=2005&sciodt=2007&hl=en,346,12/12/24 10:04,PDF,,,,,,,,1,1,1,1,1,"… activist in this study for two key reasons: her selfidentification and the study’s approach considering her as a reader, writer, and activist … aims to become the CEO of an international PR …",http://jolle.coe.uga.edu/wp-content/uploads/2024/04/McDaniel_JoLLE2024_6.pdf,https://scholar.google.com/scholar?q=related:G-aeIDGYMSMJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,AA On,The anthropomorphic construction of orcas in Blackfish may well be a story that is more about what it means to be human than a story about what it means to be orca …,2024,Animal Activism On and Off Screen,books.google.com,https://books.google.com/books?hl=en&lr=&id=utIOEQAAQBAJ&oi=fnd&pg=PA181&dq=ceo+activist+or+ceo+activism&ots=q5_bA51AoX&sig=QNyPgS8Rp-0s99WjxcMmtvNmVvY,,347,12/12/24 10:04,,,,,,,,,0,0,0,1,1,"… decades of animal rights activism (including other cetacean … with recommendations for animal activists and filmmakers in … Department investigation of the former CEO, Jim Atchison, who …",,https://scholar.google.com/scholar?q=related:UK_oPe9bfwgJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"R Beresford, R Jeffery",Challenging Sexual Harassment in Low Paid and Precarious Hospitality Work,2024,Notes from Below,shura.shu.ac.uk,https://shura.shu.ac.uk/34237/8/Jeffery-ChallengingSexualHarassment%28VoR%29.pdf,,348,12/12/24 10:04,PDF,,,,,,,,0,0,0,2,1,"… change, with reports in 2019 that #MeToo had driven CEO rings to a 15-year high in the US, and … It also raised aspirations, with a number of worker activists going on to become active in …",https://shura.shu.ac.uk/34237/8/Jeffery-ChallengingSexualHarassment%28VoR%29.pdf,https://scholar.google.com/scholar?q=related:eIRpwFTrCfAJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"C Liu, A Low, T Putnins",The real impacts of public short campaigns: Evidence from stakeholders,2024,Journal of Corporate Finance,Elsevier,https://www.sciencedirect.com/science/article/pii/S0929119924000865,https://scholar.google.com/scholar?cites=765028393007121495&as_sdt=2005&sciodt=2007&hl=en,349,12/12/24 10:04,HTML,,,,,,,,1,1,0,3,1,"… For example, when several high-profile activist hedge funds publicly announced their short positions in Tesla's stock, Tesla's chief executive officer, Elon Musk, accused these activist …",https://www.sciencedirect.com/science/article/pii/S0929119924000865,https://scholar.google.com/scholar?q=related:VwRHKEXtnQoJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,MC Wagner,"Shared struggles, divergent paths: a comparison of grassroots and professional feminist advocates' communication for social change in Argentina and the United …",2024,Journal of Communication,academic.oup.com,https://academic.oup.com/joc/advance-article-abstract/doi/10.1093/joc/jqae016/7644330,,350,12/12/24 10:04,,10.1093/joc/jqae016/7644330,,,,,,,0,0,0,1,1,"… This work has offered key insights into how activists and survivors … Since then, activist media scholarship has deepened our … In other words, this study does not suggest that activism in …",,https://scholar.google.com/scholar?q=related:CkVfXmjHsVEJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
3,"N Doerr, J Porsild Hansen",“Climate translators” building trust and local democratic cooperation on green transition: Denmark and Germany,2024,International Journal of …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/00207152231219489,https://scholar.google.com/scholar?cites=14622540665410286856&as_sdt=2005&sciodt=2007&hl=en,351,12/12/24 10:04,,10.1177/00207152231219489,,,,,,,3,3,2,2,1,… This article investigates how climate activists engage in building … ’ understanding of activism as extending to activism within state … talked to the CEO of their local public energy company. …,https://journals.sagepub.com/doi/pdf/10.1177/00207152231219489,https://scholar.google.com/scholar?q=related:CPV7-0Kz7coJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,T Fox,"Creating the Hudson River Park: Environmental and Community Activism, Politics, and Greed",2024,,degruyter.com,https://www.degruyter.com/document/doi/10.36019/9781978814042/html,,352,12/12/24 10:04,BOOK,10.36019/9781978814042,,,,,,,0,0,0,1,1,"… Fox was the co-founder and CEO of New York Water Taxi and has served on nonprofit and … An activist, manager, and board member for the entire period he describes, Tom Fox is …",,https://scholar.google.com/scholar?q=related:VBoyEzL9lTAJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
14,"G Augustine, BG King",From movements to managers: Crossing organizational boundaries in the field of sustainability,2024,Work and Occupations,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/07308884221142215,https://scholar.google.com/scholar?cites=1021149987713747334&as_sdt=2005&sciodt=2007&hl=en,353,12/12/24 10:04,,10.1177/07308884221142215,,,,,,,14,14,7,2,1,… This study investigates a route to occupational activism … Our findings contribute to scholarship on occupational activism … managers or social movement activists at the time of posting to …,https://journals.sagepub.com/doi/pdf/10.1177/07308884221142215,https://scholar.google.com/scholar?q=related:hokS6IDaKw4J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
3,S Pitteloud,"Have faith in business: Nestlé, religious shareholders, and the politicization of the church in the long 1970s",2024,Enterprise &Society,cambridge.org,https://www.cambridge.org/core/journals/enterprise-and-society/article/have-faith-in-business-nestle-religious-shareholders-and-the-politicization-of-the-church-in-the-long-1970s/53482E13AC50CE6F8817571FE8F46799,https://scholar.google.com/scholar?cites=10427046460396920358&as_sdt=2005&sciodt=2007&hl=en,354,12/12/24 10:04,,,,,,,,,3,3,3,1,1,"… in which their CEOs and managers began to … activism regarding its effectiveness in tangibly transforming business practices and have mostly focused on moderate religious activists (ie, …",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/53482E13AC50CE6F8817571FE8F46799/S1467222723000071a.pdf/div-class-title-have-faith-in-business-nestle-religious-shareholders-and-the-politicization-of-the-church-in-the-long-1970s-div.pdf,https://scholar.google.com/scholar?q=related:Jt5zyIJPtJAJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,M Pauls,Activism on Twitter,2024,,prism.ucalgary.ca,https://prism.ucalgary.ca/bitstreams/5865b954-5606-433f-8923-21cd60ab774a/download,,355,12/12/24 10:04,PDF,,,,,,,,0,0,0,1,1,"… focusing not only on how these activists use Twitter for their work, but also considering the … activism for young activists and the meaning they give to these experiences. We also need …",https://prism.ucalgary.ca/bitstreams/5865b954-5606-433f-8923-21cd60ab774a/download,https://scholar.google.com/scholar?q=related:fr3cAsYR4nQJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,T Spercel,The Business Judgment Rule in Stakeholder Capitalism,2024,Available at SSRN 4785473,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4785473,,356,12/12/24 10:04,,,,,,,,,0,0,0,1,1,… Company B is a pharmaceutical company and its controlling shareholder and CEO is very religious and has a very conservative opinion against abortion. He decides that Company B …,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4785473,https://scholar.google.com/scholar?q=related:6Gl5YHgQZ6kJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
2,"N Badullovich, D Tucker, R Amoako, P Ansah, ...",How does public perception of climate protest influence support for climate action?,2024,npj Climate …,nature.com,https://www.nature.com/articles/s44168-023-00096-9,https://scholar.google.com/scholar?cites=15485411322047989564&as_sdt=2005&sciodt=2007&hl=en,357,12/12/24 10:04,HTML,,,,,,,,2,2,0,5,1,"Increasingly, climate activists use nonviolent civil disobedience (NVCD) to raise awareness about the need to end fossil fuel use. In two small studies we explored the potential of NVCD …",https://www.nature.com/articles/s44168-023-00096-9,https://scholar.google.com/scholar?q=related:PId7W40759YJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"A Barron, P Coulombel",Open up! An appeal for dialog between scholars of corporate political activity and open strategy,2024,Strategic Organization,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/14761270241227149,,358,12/12/24 10:04,,10.1177/14761270241227149,,,,,,,0,0,0,2,1,We cross-fertilize insights from corporate political activity and open-strategy literature to propose a research agenda on open political strategy—or greater participation and visibility in …,,https://scholar.google.com/scholar?q=related:4T_I1xrUQMMJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"P Lundy, P McDermott, AV Lopez","Critical Heritage, Activism and Social Change",2024,,pure.ulster.ac.uk,https://pure.ulster.ac.uk/files/204265931/Critical_Heritage.pdf,,359,12/12/24 10:04,PDF,,,,,,,,0,0,0,3,1,… activism was viewed and how it related to heritage work. Some participants did not see themselves as activists … It was noted that in some cultural contexts the term activist has different …,https://pure.ulster.ac.uk/files/204265931/Critical_Heritage.pdf,https://scholar.google.com/scholar?q=related:xutWFdozYAAJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,P Pilkington,From Occupy to Wall Street,2024,First Things,search.proquest.com,https://search.proquest.com/openview/0e44cce0bd70983024d5675a640a311c/1?pq-origsite=gscholar&cbl=45949,https://scholar.google.com/scholar?cites=4114780692150270624&as_sdt=2005&sciodt=2007&hl=en,360,12/12/24 10:04,,,,,,,,,1,1,1,1,1,… Lasn worked with a number of young activists to start the Occupy Wall Street movement. … -year-old activist and self-described “mystical anarchist.” White’s passion for activism seems to …,,https://scholar.google.com/scholar?q=related:oLpADD2jGjkJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,LJ Black,Falsehood in Wartime: Hiding Truths and Spreading Untruths in Russia During the First Year of Putin's War in Ukraine',2024,Canadian Journal of European and Russian …,ojs.library.carleton.ca,https://ojs.library.carleton.ca/index.php/CJERS/article/view/4385,https://scholar.google.com/scholar?cites=14318533915880288963&as_sdt=2005&sciodt=2007&hl=en,361,12/12/24 10:04,,,,,,,,,1,1,1,1,1,"… Journalists, editors, cartoonists, musicians, Bashkir and Chuvash activists, the Mayor of Yekaterinburg, and the CEO of Bookmate, a book distribution company, could be found among …",https://ojs.library.carleton.ca/index.php/CJERS/article/download/4385/3581,https://scholar.google.com/scholar?q=related:w3Jt0LumtcYJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,KE Williams,Taming the Octopus: The Long Battle for the Soul of the Corporation,2024,,books.google.com,https://books.google.com/books?hl=en&lr=&id=wwjHEAAAQBAJ&oi=fnd&pg=PP8&dq=ceo+activist+or+ceo+activism&ots=sfUwodQHtK&sig=4z8cgUf4MQcFOeAA3DU_nlCE3QQ,,363,12/12/24 10:04,BOOK,,,,,,,,0,0,0,1,1,"… no less than Fortune 500 CEOs, a shift has occurred: the … And although activists tend to be suspicious of corporate … many conservatives who think the CEOs have taken flight from reason …",,https://scholar.google.com/scholar?q=related:g-ln4lz0GagJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
3,C Callahan,Arranging Golden Goodbyes for Executive Exits: A Review and Agenda for Severance Pay,2024,Journal of Management,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01492063231172181,https://scholar.google.com/scholar?cites=18038850888458684203&as_sdt=2005&sciodt=2007&hl=en,364,12/12/24 10:04,,10.1177/01492063231172181,,,,,,,3,3,3,1,1,"… The data presented exclude non-CEO executives as full information on other firm leaders … Building on this, we believe that stakeholder activists’ role in compelling firms to enforce the …",,https://scholar.google.com/scholar?q=related:K8fRIk_fVvoJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,M Cosa,"Equity Integration in Corporate Social Responsibility: Analyzing Stakeholder, Legitimacy, and Social Activism Dynamics",2024,"CSR, Governance and Value",Springer,https://link.springer.com/chapter/10.1007/978-981-97-4795-5_6,,365,12/12/24 10:04,,10.1007/978-981-97-4795-5_6,,,,,,,0,0,0,1,1,"… We also examine how stakeholder theory, legitimacy theory, and social activism can advance … Socially activist organizations are driven by a sense of moral and social responsibility, …",,https://scholar.google.com/scholar?q=related:8tXensyVG_wJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,TD Zweifel,The New Inquisition: Woke and Cancel Culture Vs. Western Societies,2024,Journal of Intercultural Management and Ethics,ceeol.com,https://www.ceeol.com/search/article-detail?id=1285261,,366,12/12/24 10:04,,,,,,,,,0,0,0,1,1,… What would the civil rights activist say to such excesses in the … —if the cards are stacked against them as activists claim. … (My book The Rabbi and the CEO was translated into German by …,https://jime.csesm.org/index.php/JIME/article/download/346/258,https://scholar.google.com/scholar?q=related:1ncUKQRyQuYJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,S Davis,"ESG, the Alien Tort Statute, and private regulation's legitimacy trap",2024,"Research Handbook on Environmental, Social and …",elgaronline.com,https://www.elgaronline.com/edcollchap/book/9781802202533/book-part-9781802202533-17.xml,,367,12/12/24 10:04,,,,,,,,,0,0,0,1,1,"… (ESG) investing, warned CEOs that ‘society increasingly is … committed to public interest activism outside government, a … plaintiffs’ lawyers and activist state judges are increasingly …",,https://scholar.google.com/scholar?q=related:fFaTJQrwS-gJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
4,"V Ceccato, J Abraham, C Alwall Svennefelt, ...",Impacts and coping mechanisms of farmers as victims by animal rights activism in Sweden,2024,… of Comparative and …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/01924036.2022.2108470,https://scholar.google.com/scholar?cites=4490082028625184471&as_sdt=2005&sciodt=2007&hl=en,368,12/12/24 10:04,,10.1080/01924036.2022.2108470,,,,,,,4,4,1,4,1,"… who are an entrepreneur with animal production/CEO of a company with animal production,… rights activists.” Respondents who declared that they were in fear of animal rights activism …",https://www.tandfonline.com/doi/pdf/10.1080/01924036.2022.2108470,https://scholar.google.com/scholar?q=related:18aRyND5Tz4J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
6,"C McDonnell, J Gupta",Beyond divest vs. engage: a review of the role of institutional investors in an inclusive fossil fuel phase-out,2024,Climate Policy,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/14693062.2023.2261900,https://scholar.google.com/scholar?cites=17560231989182200572&as_sdt=2005&sciodt=2007&hl=en,369,12/12/24 10:04,,10.1080/14693062.2023.2261900,,,,,,,6,6,3,2,1,"… which merit further attention from policymakers, activists, and academics working towards a … as BlackRock CEO Larry Fink’s highly publicized annual letters to shareholders and CEOs, …",https://www.tandfonline.com/doi/pdf/10.1080/14693062.2023.2261900,https://scholar.google.com/scholar?q=related:_PqnwPR5svMJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
2,J Sändig,"Land grabbing, CSR, and the (de) mobilization of resistance",2024,Zeitschrift für Friedens-und Konfliktforschung,Springer,https://link.springer.com/article/10.1007/s42597-024-00115-4,https://scholar.google.com/scholar?cites=6220016798701456109&as_sdt=2005&sciodt=2007&hl=en,370,12/12/24 10:04,HTML,10.1007/s42597-024-00115-4,,,,,,,2,2,2,1,1,"… Scholars in the field often come from an activist background … In contrast, threats for transnational activism have hardly been … The French billionaire is CEO of the Bolloré Group, one of …",https://link.springer.com/article/10.1007/s42597-024-00115-4,https://scholar.google.com/scholar?q=related:7QqQx1LwUVYJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
8,J Dean,From solidarity to self-promotion? Neoliberalism and left politics in the age of the social media influencer,2024,Capital &Class,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/03098168231199907,https://scholar.google.com/scholar?cites=12952412577260262392&as_sdt=2005&sciodt=2007&hl=en,371,12/12/24 10:04,,10.1177/03098168231199907,,,,,,,8,8,8,1,1,"… Thus, although I do not disagree with the criticisms levelled at influencer activism described earlier in this article, there is a sense in which the influencer activist is an easy target for …",https://journals.sagepub.com/doi/pdf/10.1177/03098168231199907,https://scholar.google.com/scholar?q=related:-FPmO502wLMJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
