"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"GTZEPB2N","journalArticle","2008","Guercio, Diane Del; Seery, L; Woidtke, T","Do boards pay attention when institutional investor activists 'just vote no'?","Journal of financial economics","","0304-405X, 0304-405X","10.1016/j.jfineco.2008.01.002","https://www.proquest.com/scholarly-journals/do-boards-pay-attention-when-institutional/docview/37123828/se-2?accountid=12006","We examine 'just vote no' campaigns, a recent innovation in low-cost shareholder activist tools whereby activists encourage their fellow shareholders to withhold votes toward a director's election to express dissatisfaction with management performance or the firm's corporate governance structure. Grundfest [1993. Just vote no: a minimalist strategy for dealing with barbarians inside the gates. Stanford Law Review 45, 857-937] argues that a substantial withheld vote motivates directors to take immediate action to avoid further embarrassment. We find a variety of supportive evidence, including operating performance improvements and abnormal disciplinary chief executive officer (CEO) turnover, indicating that such campaigns induce boards to take actions in shareholders' interests. Furthermore, abnormal turnover is robust to controlling for concurrent events and firm- and CEO-specific controls. All rights reserved, Elsevier","2008-10","2025-02-06 16:37:37","2025-02-06 21:08:25","","84-103","","1","90","","","","","","","","","","English","","","International Bibliography of the Social Sciences (IBSS)","37123828; 3860588","","","","","","https://libkey.io/libraries/3027/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQuest&rft_val_fmt=journal&rft.genre=article&rft.jtitle=Journal+of+financial+economics&rft.atitle=Do+boards+pay+attention+when+institutional+investor+activists+%27just+vote+no%27%3F&rft.au=Guercio%2C+Diane+Del%3BSeery%2C+L%3BWoidtke%2C+T.&rft.aulast=Guercio&rft.aufirst=Diane&rft.date=2008-10-01&rft.volume=90&rft.issue=1&rft.spage=84&rft.isbn=&rft.btitle=&rft.title=Journal+of+financial+economics&rft.issn=0304405X&rft_id=info:doi/10.1016%2Fj.jfineco.2008.01.002","Activism; Attitudes; CEO turnover; Chief executive officers; Corporate governance; Director elections; Director reputation; Economics; Financial performance; Labour turnover; Public pension funds; Shareholder activism; Stockholders; Voting behaviour","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZL3M5T8A","journalArticle","2008","Brav, Alon; Jiang, Wei; Partnoy, Frank; Thomas, Randall","Hedge fund activism, corporate governance, and firm performance","Journal of finance","","0022-1082, 0022-1082","","https://www.proquest.com/scholarly-journals/hedge-fund-activism-corporate-governance-firm/docview/37156295/se-2?accountid=12006","Using a large hand-collected data set from 2001 to 2006, we find that activist hedge funds in the United States propose strategic, operational, and financial remedies and attain success or partial success in two-thirds of the cases. Hedge funds seldom seek control and in most cases are nonconfrontational. The abnormal return around the announcement of activism is approximately 7%, with no reversal during the subsequent year. Target firms experience increases in payout, operating performance, and higher CEO turnover after activism. Our analysis provides important new evidence on the mechanisms and effects of informed shareholder monitoring. Reprinted by permission of Blackwell Publishing","2008-08","2025-02-06 16:37:37","2025-02-06 21:08:28","","1729-1776","","4","63","","","","","","","","","","English","","","International Bibliography of the Social Sciences (IBSS)","37156295; 3878045","","","","","","https://libkey.io/libraries/3027/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQuest&rft_val_fmt=journal&rft.genre=article&rft.jtitle=Journal+of+finance&rft.atitle=Hedge+fund+activism%2C+corporate+governance%2C+and+firm+performance&rft.au=Brav%2C+Alon%3BJiang%2C+Wei%3BPartnoy%2C+Frank%3BThomas%2C+Randall.&rft.aulast=Brav&rft.aufirst=Alon&rft.date=2008-08-01&rft.volume=63&rft.issue=4&rft.spage=1729&rft.isbn=&rft.btitle=&rft.title=Journal+of+finance&rft.issn=00221082&rft_id=info:doi/","Corporate governance; Economics; Financing methods; Fund management; Hedging; Investment trusts; Ownership and control; Stock returns","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2EAFU9QE","journalArticle","2008","Ferns, Bill; Emelianova, Olga; Sethi, S Prakash","In His Own Words: The Effectiveness of CEO as Spokesperson on CSR-Sustainability Issues - Analysis of Data from the Sethi CSR Monitor©","Corporate Reputation Review, suppl. Special Issue: Globalization and Corporate Reputation","","13633589","10.1057/crr.2008.11","https://www.proquest.com/scholarly-journals/his-own-words-effectiveness-ceo-as-spokesperson/docview/231580586/se-2?accountid=12006","The last decade has witnessed a rapid growth in the publication of corporate non-financial reports. Variously called the corporate social responsibility, global citizenship or sustainability report, this type of corporate communication provides an uncensored public venue for corporations to demonstrate their commitments toward good corporate citizenship and socially responsible conduct. There is, however, a paucity of research that evaluates the ability of these reports to reach and to positively persuade their intended audiences. This paper examines the notion of corporate reputation in the context of CSR-sustainability reporting, and evaluates the role of senior corporate executive as the spokesperson in engendering public trust and corporate image as a good global citizen. [PUBLICATION ABSTRACT]","2008","2025-02-06 16:37:37","2025-02-06 16:37:37","","116-129","","2","11","","","","","","","","","","English","","","ABI/INFORM Collection; ProQuest One Psychology","231580586","","","Place: London Publisher: Palgrave Macmillan","","; ","https://media.proquest.com/media/hms/OBJ/gj8XT?_a=ChgyMDI1MDIwNjE2MTUwMDU2NTo5NDExNTcSBjEwMjEyNhoKT05FX1NFQVJDSCIPMTI4LjE3OS4xNTQuMjQzKgUyNjk3NDIJMjMxNTgwNTg2Og1Eb2N1bWVudEltYWdlQgEwUgZPbmxpbmVaAkZUYgNQRlRqCjIwMDgvMDcvMDFyCjIwMDgvMDkvMzB6AIIBKVAtMTAxMDEyOS0xMjAwNi1DVVNUT01FUi0xMDAwMDM4Ny03MjI0NjM3kgEGT25saW5lygF1TW96aWxsYS81LjAgKE1hY2ludG9zaDsgSW50ZWwgTWFjIE9TIFggMTBfMTVfNykgQXBwbGVXZWJLaXQvNTM3LjM2IChLSFRNTCwgbGlrZSBHZWNrbykgQ2hyb21lLzEzMS4wLjAuMCBTYWZhcmkvNTM3LjM20gESU2Nob2xhcmx5IEpvdXJuYWxzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAg9BcnRpY2xlfEZlYXR1cmXSAgFZ8gIA%2BgIBToIDA1dlYooDHENJRDoyMDI1MDIwNjE2MDgzMzEzOToxMTg1MDM%3D&_s=GPFqg4lhkBkQ1yEEotBUFG%2F8xrw%3D; https://libkey.io/libraries/3027/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQuest&rft_val_fmt=journal&rft.genre=article&rft.jtitle=Corporate+Reputation+Review&rft.atitle=In+His+Own+Words%3A+The+Effectiveness+of+CEO+as+Spokesperson+on+CSR-Sustainability+Issues+-+Analysis+of+Data+from+the+Sethi+CSR+Monitor%26copy%3B&rft.au=Ferns%2C+Bill%3BEmelianova%2C+Olga%3BSethi%2C+S+Prakash.&rft.aulast=Ferns&rft.aufirst=Bill&rft.date=2008-07-01&rft.volume=11&rft.issue=2&rft.spage=116&rft.isbn=&rft.btitle=&rft.title=Corporate+Reputation+Review&rft.issn=13633589&rft_id=info:doi/10.1057%2Fcrr.2008.11","2120:Chief executive officers; 2410:Social responsibility; 9130:Experimental/theoretical; 9510:Multinational corporations; Accountability; Business And Economics--Management; Chief executive officer; Chief executive officers; Communication; Community; Corporate communication; Corporate image; Corporate responsibility; Corporate social responsibility; Costs; Economic growth; Effectiveness; Executives; Externality; Global citizenship; Globalization; Multinational corporations; Natural resources; News media; Perceptions; Political activism; Public enterprise; Reputations; Social responsibility; Statistical analysis; Studies; Sustainability reporting; Sustainable development; Trends; Trust","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMDEZYPS","journalArticle","2008","Kaplan, Steven N","Are U.S. CEOs Overpaid?","The Academy of Management Perspectives","","15589080","10.5465/AMP.2008.32739755","https://www.proquest.com/scholarly-journals/are-u-s-ceos-overpaid/docview/210514974/se-2?accountid=12006","Critics of U.S. corporate governance claim that public company (a) CEOs are overpaid, (b) CEOs are not paid for performance, and (c) boards do a poor job of compensating and monitoring CEOs. In this paper, I argue that the critics are wrong. While corporate governance and CEO pay are not perfect, a great deal of evidence suggests that CEO pay is largely determined by market forces. CEOs have been affected by the same forces that have increased income inequality. They have not done better than several similar groups. (In fact, average CEO pay declined in real terms from 2000 to 2006.) CEOs are strongly paid for performance. And boards do monitor CEOs. CEO tenures are lower than they have been since tenures began to be measured in the 1970s; CEO turnover is more closely tied to stock performance than it has been since turnover began to be studied in the 1970s. Increased transparency for CEO pay (required by the SEC), increased shareholder activism, and the increased prevalence of majority voting in director elections should further reduce any remaining unwise compensation practices. More regulation, such as the proposed ""Say on Pay"" bill to mandate a shareholder vote on executive compensation, is likely to impose costs with little additional benefit. [PUBLICATION ABSTRACT]","2008-05","2025-02-06 16:37:37","2025-02-06 21:08:19","","5","","2","22","","","","","","","","","","English","","","ABI/INFORM Collection; International Bibliography of the Social Sciences (IBSS)","210514974","","","Place: Briarcliff Manor Publisher: Academy of Management","","","https://libkey.io/libraries/3027/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQuest&rft_val_fmt=journal&rft.genre=article&rft.jtitle=The+Academy+of+Management+Perspectives&rft.atitle=Are+U.S.+CEOs+Overpaid%3F&rft.au=Kaplan%2C+Steven+N.&rft.aulast=Kaplan&rft.aufirst=Steven&rft.date=2008-05-01&rft.volume=22&rft.issue=2&rft.spage=5&rft.isbn=&rft.btitle=&rft.title=The+Academy+of+Management+Perspectives&rft.issn=15589080&rft_id=info:doi/10.5465%2FAMP.2008.32739755","2110:Boards of directors; 2120:Chief executive officers; 6400:Employee benefits & compensation; 9130:Experiment/theoretical treatment; 9190:United States; Business And Economics--Management; Chief executive officer; Chief executive officers; Corporate governance; Executive compensation; Public companies; Shareholder voting; Stockholders; Studies; United States--US; Wage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AHR6FA8A","journalArticle","2008","Chan, Marjorie","Executive Compensation","Business and Society Review","","00453609","10.1111/j.1467-8594.2008.00316.x","https://www.proquest.com/scholarly-journals/executive-compensation/docview/219186646/se-2?accountid=12006","In addition to agency theory and managerialism, this paper examines the managerial power approach to executive compensation posited in Bebchuk and Fried's highly acclaimed book titled Pay without Performance: The Unfulfilled Promise of Executive Compensation published in 2004. This paper examines the reform efforts in the area of executive compensation on the part of Congress, the Securities and Exchange Commission, the exchanges, shareholder activists, institutional investors, business and professional groups. The agency and managerialism literature indicates that executive pay was inconsistently related to firm performance and size. Tosi et al. (2000) criticized prior studies' use of archival performance data in the examination of the relationship between pay and performance. They lamented that archival performance data did not tap all dimensions of CEOs' job performance requirements. The current reform efforts attempt to combat executive opportunism with greater monitoring and incentive alignment, the two control mechanisms of agency theory.","2008","2025-02-06 16:37:37","2025-02-06 16:37:37","","129","","1","113","","","","","","","","","","English","","","ABI/INFORM Collection; Sociological Abstracts","219186646","","","Place: Hoboken Publisher: Blackwell Publishing Ltd.","","","https://libkey.io/libraries/3027/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQuest&rft_val_fmt=journal&rft.genre=article&rft.jtitle=Business+and+Society+Review&rft.atitle=Executive+Compensation&rft.au=Chan%2C+Marjorie.&rft.aulast=Chan&rft.aufirst=Marjorie&rft.date=2008-04-01&rft.volume=113&rft.issue=1&rft.spage=129&rft.isbn=&rft.btitle=&rft.title=Business+and+Society+Review&rft.issn=00453609&rft_id=info:doi/10.1111%2Fj.1467-8594.2008.00316.x","1130:Economic theory; 2130:Executives; 2500:Organizational behavior; 9130:Experiment/theoretical treatment; 9190:United States; Agency theory; Audit; Business And Economics; Chief executive officers; Compensation; Executive; Executive compensation; Management theory; Managerialism; Performance; Reforms; Shareholder activism; Studies; United States--US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FR5KQIWI","journalArticle","2008","Pye, Oliver; Schaffar, Wolfram","The 2006 anti-Thaksin movement in Thailand: An analysis","Journal of Contemporary Asia","","0047-2336, 0047-2336","10.1080/00472330701651945","https://www.proquest.com/scholarly-journals/2006-anti-thaksin-movement-thailand-analysis/docview/59815057/se-2?accountid=12006","This article examines the mass protests against Thailand's billionaire Prime Minister Thaksin Shinawatra in 2006. Over a series of several months, hundreds of thousands of people took part in demonstrations that created a deep political crisis and forced Thaksin to call snap elections. This political crisis was partly a result of intra-elite conflict between the old power elite and Thaksin's 'CEO-style' rule, which opened up space for a broader politicisation. However, a closer look at Thaksin's own mass support and a comparison of his populism with Venezuela's President Chavez leads us to the analysis that the crisis resulted from deeper contradictions within Thaksin's 'post neo-liberal' capitalist restructuring project. The movement against Thaksin thus drew on and brought together different sections of Thai society rebelling against Free Trade Agreements, privatisation and authoritarian, corporate-dominated politics. The article concludes with some reflections on the movement and the question of royal intervention and the coup d'etat. Adapted from the source document.","2008-02","2025-02-06 16:37:37","2025-02-06 16:37:37","","38-61","","1","38","","","","","","","","","","English","","","Worldwide Political Science Abstracts","59815057; 200815534","","","Publisher: Taylor & Francis, Abingdon UK","","","https://libkey.io/libraries/3027/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQuest&rft_val_fmt=journal&rft.genre=article&rft.jtitle=Journal+of+Contemporary+Asia&rft.atitle=The+2006+anti-Thaksin+movement+in+Thailand%3A+An+analysis&rft.au=Pye%2C+Oliver%3BSchaffar%2C+Wolfram.&rft.aulast=Pye&rft.aufirst=Oliver&rft.date=2008-02-01&rft.volume=38&rft.issue=1&rft.spage=38&rft.isbn=&rft.btitle=&rft.title=Journal+of+Contemporary+Asia&rft.issn=00472336&rft_id=info:doi/10.1080%2F00472330701651945","9109:politics; article; Coups d'Etat; Democracy; Free Trade; Political Movements; political movements/activism; Populism; Prime Ministers; Thailand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QNCQUXLU","journalArticle","2008","Gorski, Paul C.","Peddling Poverty for Profit: Elements of Oppression in Ruby Payne's Framework","Equity & Excellence in Education","","1066-5684, 1066-5684","","https://www.proquest.com/scholarly-journals/peddling-poverty-profit-elements-oppression-ruby/docview/61942619/se-2?accountid=12006","Ruby Payne, CEO of aha! Process, Inc., and author of ""A Framework for Understanding Poverty"" (2005), has become one of the most influential figures in the U.S. public education milieu. Payne's framework, built largely upon understanding the ""culture"" of poverty, instructs educators on the values and mindsets poor students carry into the classroom as well as how to help them develop middle-class values and culture. But despite Payne's popularity, scholars and activists representing a wide variety of disciplines, from critical theory to mathematics education, have been highly critical of her work. In this essay I synthesize the existing critiques, dividing them into ""eight elements of oppression"" in Payne's work. I then offer a vision for a more authentic framework--one for authenticating anti-poverty education.","2008-01","2025-02-06 16:37:37","2025-02-06 21:08:30","","130-148","","1","41","","","","","","","","","","English","","","ERIC","61942619; EJ788914","","","Publisher: Routledge","","","https://libkey.io/libraries/3027/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQuest&rft_val_fmt=journal&rft.genre=article&rft.jtitle=Equity+%26+Excellence+in+Education&rft.atitle=Peddling+Poverty+for+Profit%3A+Elements+of+Oppression+in+Ruby+Payne%27s+Framework&rft.au=Gorski%2C+Paul+C..&rft.aulast=Gorski&rft.aufirst=Paul&rft.date=2008-01-01&rft.volume=41&rft.issue=1&rft.spage=130&rft.isbn=&rft.btitle=&rft.title=Equity+%26+Excellence+in+Education&rft.issn=10665684&rft_id=info:doi/","Critical Theory; Criticism; Cultural Awareness; ERIC, Current Index to Journals in Education (CIJE); Guidelines; Middle Class; Political Attitudes; Poverty; Public Education; Race; Teaching Methods; Values","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2SJXIPQ5","journalArticle","2007","Flagler, Renee","Networking the Next Generation","Network Journal","","10941908","","https://www.proquest.com/scholarly-journals/networking-next-generation/docview/222619084/se-2?accountid=12006","","2007-10","2025-02-06 16:37:37","2025-02-06 16:37:37","","20-21","","1","15","","","","","","","","","","English","","","","222619084","","","Place: New York Publisher: Network Journal Communications, Inc.","","","https://libkey.io/libraries/3027/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQuest&rft_val_fmt=journal&rft.genre=article&rft.jtitle=Network+Journal&rft.atitle=Networking+the+Next+Generation&rft.au=Flagler%2C+Renee.&rft.aulast=Flagler&rft.aufirst=Renee&rft.date=2007-10-01&rft.volume=15&rft.issue=1&rft.spage=20&rft.isbn=&rft.btitle=&rft.title=Network+Journal&rft.issn=10941908&rft_id=info:doi/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MLXIU352","journalArticle","2007","Lindsay, D Michael","Ties That Bind and Divisions That Persist: Evangelical Faith and the Political Spectrum","American Quarterly","","00030678","","https://www.proquest.com/scholarly-journals/ties-that-bind-divisions-persist-evangelical/docview/223315434/se-2?accountid=12006","Informants for this essay include two former presidents of the United States; nearly fifty cabinet secretaries, governmental leaders, and senior White House staffers; more than a hundred presidents, CEOs, or senior executives at large firms, both public and private; a dozen accomplished Hollywood professionals; more than ten leaders from the world of professional athletics, and a handful of leaders from the artistic and philanthropic arenas, among others.  Several studies have explored the rise of evangelical political influence, largely addressing the topic as a social movement.3 Such studies present evangelicals as political outsiders seeking to bring about their vision for the United States through grassroots civic engagement or sometimes through militant force.4 Others have documented the role of evangelicals as a powerful voting bloc, especially within the Republican Party, in recent decades.5 Yet very little of what we know about evangelical political life has been based on interview data with actual political leaders who are evangelicals.","2007-09","2025-02-06 16:37:37","2025-02-06 16:37:37","","883-909,1046","","3","59","","","","","","","","","","English","","","ProQuest One Literature","223315434","","","Place: College Park Publisher: Johns Hopkins University Press","","; ","https://media.proquest.com/media/hms/OBJ/0UqOT?_a=ChgyMDI1MDIwNjE2MTUwMDU2NTo5NDExNTcSBjEwMjEyNhoKT05FX1NFQVJDSCIPMTI4LjE3OS4xNTQuMjQzKgU0MjA3MTIJMjIzMzE1NDM0Og1Eb2N1bWVudEltYWdlQgEwUgZPbmxpbmVaAkZUYgNQRlRqCjIwMDcvMDkvMDFyCjIwMDcvMDkvMzB6AIIBO1AtMTAwOTM3OC0xMjAwNi1DVVNUT01FUi0xMDAwMDM1Ny8xMDAwMDI5OC8xMDAwMDM0NS02NTc3OTQ2kgEGT25saW5lygF1TW96aWxsYS81LjAgKE1hY2ludG9zaDsgSW50ZWwgTWFjIE9TIFggMTBfMTVfNykgQXBwbGVXZWJLaXQvNTM3LjM2IChLSFRNTCwgbGlrZSBHZWNrbykgQ2hyb21lLzEzMS4wLjAuMCBTYWZhcmkvNTM3LjM20gESU2Nob2xhcmx5IEpvdXJuYWxzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAg9BcnRpY2xlfEZlYXR1cmXSAgFZ8gIA%2BgIBToIDA1dlYooDHENJRDoyMDI1MDIwNjE2MDgzMzEzOToxMTg1MDM%3D&_s=0I9bntXX0tvFhvRW9tixnABOVwQ%3D; https://libkey.io/libraries/3027/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQuest&rft_val_fmt=journal&rft.genre=article&rft.jtitle=American+Quarterly&rft.atitle=Ties+That+Bind+and+Divisions+That+Persist%3A+Evangelical+Faith+and+the+Political+Spectrum&rft.au=Lindsay%2C+D+Michael.&rft.aulast=Lindsay&rft.aufirst=D&rft.date=2007-09-01&rft.volume=59&rft.issue=3&rft.spage=883&rft.isbn=&rft.btitle=&rft.title=American+Quarterly&rft.issn=00030678&rft_id=info:doi/","Bush, George W; Evangelicalism; Faith; Literary And Political Reviews; Political activism; Politics; Presidential elections; Presidents; Republican Party; Respondents; Social movement; Sports; Syntactic movement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WWRG8DTG","journalArticle","2007","Monckton, Christopher Walter","Free Speech about Climate Change","Society","","0147-2011, 0147-2011","","https://www.proquest.com/scholarly-journals/free-speech-about-climate-change/docview/59758473/se-2?accountid=12006","The author, a member of the British House of Lords, takes issue with the US senators from ME & WVa, Olympia Snowe & John D. Rockefeller, for their letter of 27 Oct 2006 to the CEO of Exxon-Mobil questioning the corporation's right to exercise the right of free speech in its support of scientists who disagree about the effect of carbon dioxide on global warming. Monckton notes that a new UN report will estimate the greenhouse effect of carbon dioxide at little more than 1% of the natural greenhouse effect & the sea-level rise by 2100 at just 17 inches. Nor is there any evidence that global warming causes more or stronger hurricanes. The devastation of New Orleans by Katrina was due more to the irresponsible lack of human preparation than to the hurricane itself. The only thing on which there is consensus is that there is more carbon dioxide in the air today than a century ago, that humankind may be blamed for the increase, & that some warming may result. How much warming over what period of time & with what effect are questions that cannot be answered at present. Monckton contends that the senators should withdraw their letter to Exxon-Mobil or resign. J. Stanton","2007-05","2025-02-06 16:37:37","2025-02-06 16:37:37","","14-17","","4","44","","","","","","","","","","English","","","Worldwide Political Science Abstracts","59758473; 200715684","","","Publisher: Transaction Periodicals Consortium, Piscataway NJ","","; ","https://media.proquest.com/media/hms/PFT/1/UsSM8?_a=ChgyMDI1MDIwNjE2MTUwMDU2NTo5NDExNTcSBjEwMjEyNhoKT05FX1NFQVJDSCIPMTI4LjE3OS4xNTQuMjQzKgQyODIzMgoyMTc2NzkxMzIzOg1Eb2N1bWVudEltYWdlQgEwUgZPbmxpbmVaAkZUYgNQRlRqCjIwMDcvMDUvMDFyCjIwMDcvMDUvMzF6AIIBKVAtMTAwMDAwMS0xMjAwNi1DVVNUT01FUi0xMDAwMDAwOC0xODA2OTY4kgEGT25saW5lygF1TW96aWxsYS81LjAgKE1hY2ludG9zaDsgSW50ZWwgTWFjIE9TIFggMTBfMTVfNykgQXBwbGVXZWJLaXQvNTM3LjM2IChLSFRNTCwgbGlrZSBHZWNrbykgQ2hyb21lLzEzMS4wLjAuMCBTYWZhcmkvNTM3LjM20gESU2Nob2xhcmx5IEpvdXJuYWxzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhpDb21tZW50YXJ5fEFydGljbGV8RmVhdHVyZdICAVnyAgD6AgFOggMDV2ViigMcQ0lEOjIwMjUwMjA2MTYwODMzMTM5OjExODUwMw%3D%3D&_s=wQAYj9EBhBUQUTLO%2BRH5sz5cIOc%3D; https://libkey.io/libraries/3027/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQuest&rft_val_fmt=journal&rft.genre=article&rft.jtitle=Society&rft.atitle=Free+Speech+about+Climate+Change&rft.au=Monckton%2C+Christopher+Walter.&rft.aulast=Monckton&rft.aufirst=Christopher&rft.date=2007-05-01&rft.volume=44&rft.issue=4&rft.spage=14&rft.isbn=&rft.btitle=&rft.title=Society&rft.issn=01472011&rft_id=info:doi/","9109:politics; article; Climate Change; Legislators; Natural Disasters; New Orleans, Louisiana; political movements/activism; Reports; Scientists; United Nations; United States of America","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XN89LFW9","journalArticle","2007","Susser, Ida","WOMEN AND AIDS IN THE SECOND MILLENNIUM","Women's Studies Quarterly","","07321562","","https://www.proquest.com/scholarly-journals/women-aids-second-millennium/docview/233657357/se-2?accountid=12006","At the 2006 XVI International AIDS Society Meeting in Toronto, speakers pointed starkly to the rapidly rising rates of infection among young girls and married women, the subordination of women in the family, in the employment sphere, and in educational institutions; and the general assault on women that the epidemic has come to represent.  Speakers included Mary Robinson, High Commissioner for Human Rights 1997-2002; Hélène Gayle, CEO of Care; Stella Lamda, representing sex workers of Quebec; Keesha Larkin, a young positive woman from the Canadian First Nations in British Columbia; Marie Bopp, a 23 year old, who introduced herself with clarity and fierce determination as the face of positive women from the Pacific Islands; and Ann Marie de Sanzo, a former prison inmate speaking for harm reduction and prevention programs for Canadian women in prison.","2007","2025-02-06 16:37:37","2025-02-06 16:37:37","","336-344","","1/2","35","","","","","","","","","","English","","","ProQuest One Literature; Sociological Abstracts","233657357","","","Place: New York Publisher: Feminist Press","","; ","https://media.proquest.com/media/hms/OBJ/vzjLT?_a=ChgyMDI1MDIwNjE2MTUwMDU2NTo5NDExNTcSBjEwMjEyNhoKT05FX1NFQVJDSCIPMTI4LjE3OS4xNTQuMjQzKgUzMDI4MDIJMjMzNjU3MzU3Og1Eb2N1bWVudEltYWdlQgEwUgZPbmxpbmVaAkZUYgNQRlRqCjIwMDcvMDQvMDFyCjIwMDcvMDYvMzB6AIIBO1AtMTAwOTM3OC0xMjAwNi1DVVNUT01FUi0xMDAwMDM1Ny8xMDAwMDI5OC8xMDAwMDM0NS02NTc3OTQ2kgEGT25saW5lygF1TW96aWxsYS81LjAgKE1hY2ludG9zaDsgSW50ZWwgTWFjIE9TIFggMTBfMTVfNykgQXBwbGVXZWJLaXQvNTM3LjM2IChLSFRNTCwgbGlrZSBHZWNrbykgQ2hyb21lLzEzMS4wLjAuMCBTYWZhcmkvNTM3LjM20gESU2Nob2xhcmx5IEpvdXJuYWxzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAg9BcnRpY2xlfEZlYXR1cmXSAgFZ8gIA%2BgIBToIDA1dlYooDHENJRDoyMDI1MDIwNjE2MDgzMzEzOToxMTg1MDM%3D&_s=qx7DZDlSlNBddNSsYukSakFUkUU%3D; https://libkey.io/libraries/3027/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQuest&rft_val_fmt=journal&rft.genre=article&rft.jtitle=Women%27s+Studies+Quarterly&rft.atitle=WOMEN+AND+AIDS+IN+THE+SECOND+MILLENNIUM&rft.au=Susser%2C+Ida.&rft.aulast=Susser&rft.aufirst=Ida&rft.date=2007-04-01&rft.volume=35&rft.issue=1%2F2&rft.spage=336&rft.isbn=&rft.btitle=&rft.title=Women%27s+Studies+Quarterly&rft.issn=07321562&rft_id=info:doi/","Acquired immune deficiency syndrome--AIDS; Activism; Advocacy; Canada; Condoms; Correctional Institutions; Drug Use; Equal Education; Females; Feminism; Gender Discrimination; GenderWatch; Human immunodeficiency virus--HIV; Males; Marital Status; Meetings; Networks; Researchers; Sex Fairness; Sex work; Sex worker; Sexually Transmitted Diseases; Social Change; Woman; Women; Women in Prison; Women's Studies; Womens health; Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
